account_id,city,latitude,longitude,ip_prefix,primary_channel,typical_amount,typical_hour,primary_device,secondary_device,primary_sim,shared_device_allowed,regret_limit_30d,interaction_ms_per_step,typing_interval_ms,tilt_variance,recipients
ng_acct_00658,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,36050.0,18,device_00658_primary,device_00658_family,sim_00658_primary,True,3,3623.678578595048,237.03119233644438,1.6619377736430716,"['ng_recipient_00658_0', 'ng_recipient_00658_1', 'ng_recipient_00658_2', 'ng_recipient_00658_3', 'ng_recipient_00658_4']"
ng_acct_00659,Ibadan,7.3775,3.947,102.89.6.0/24,app,12070.0,8,device_00659_primary,device_00659_family,sim_00659_primary,True,3,4749.216112579393,171.83025600278563,2.3243445928566637,"['ng_recipient_00659_0', 'ng_recipient_00659_1', 'ng_recipient_00659_2', 'ng_recipient_00659_3', 'ng_recipient_00659_4']"
ng_acct_00660,Enugu,6.4584,7.5464,197.211.40.0/24,app,3840.0,18,device_00660_primary,device_00660_family,sim_00660_primary_verified,False,2,3521.2946687777176,209.68945298467426,2.072413498138298,"['ng_recipient_00660_0', 'ng_recipient_00660_1', 'ng_recipient_00660_2', 'ng_recipient_00660_3', 'ng_recipient_00660_4']"
ng_acct_00661,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,2140.0,12,device_00661_primary,device_00661_family,sim_00661_primary_verified,False,3,3460.9450034408096,203.95344588484232,2.465519205619549,"['ng_recipient_00661_0', 'ng_recipient_00661_1', 'ng_recipient_00661_2', 'ng_recipient_00661_3', 'ng_recipient_00661_4']"
ng_acct_00662,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,7140.0,15,device_00662_primary,device_00662_family,sim_00662_primary,False,3,4012.016870200335,164.69680321748663,2.8783360891668837,"['ng_recipient_00662_0', 'ng_recipient_00662_1', 'ng_recipient_00662_2', 'ng_recipient_00662_3', 'ng_recipient_00662_4']"
ng_acct_00663,Kano,12.0022,8.592,197.210.8.0/24,ussd,1520.0,8,device_00663_primary,device_00663_family,sim_00663_primary_verified,True,3,4579.4225523405075,250.4577683584406,1.8533232707981848,"['ng_recipient_00663_0', 'ng_recipient_00663_1', 'ng_recipient_00663_2', 'ng_recipient_00663_3', 'ng_recipient_00663_4']"
ng_acct_00664,Port Harcourt,4.8156,7.0498,41.58.32.0/24,agent,16030.0,6,device_00664_primary,device_00664_family,sim_00664_primary,False,2,3966.973656823521,198.1832962899096,1.9324013826685777,"['ng_recipient_00664_0', 'ng_recipient_00664_1', 'ng_recipient_00664_2', 'ng_recipient_00664_3', 'ng_recipient_00664_4']"
ng_acct_00665,Ibadan,7.3775,3.947,102.89.6.0/24,app,1990.0,21,device_00665_primary,device_00665_family,sim_00665_primary,False,2,3101.610515790534,226.78744079052666,2.0145317873679938,"['ng_recipient_00665_0', 'ng_recipient_00665_1', 'ng_recipient_00665_2', 'ng_recipient_00665_3', 'ng_recipient_00665_4']"
ng_acct_00666,Enugu,6.4584,7.5464,197.211.40.0/24,agent,2290.0,18,device_00666_primary,device_00666_family,sim_00666_primary,False,3,2977.8088862247587,235.5114376098815,2.4983045330305673,"['ng_recipient_00666_0', 'ng_recipient_00666_1', 'ng_recipient_00666_2', 'ng_recipient_00666_3', 'ng_recipient_00666_4']"
ng_acct_00667,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,2300.0,21,device_00667_primary,device_00667_family,sim_00667_primary,True,4,4009.5351049031883,244.30223102508896,2.568502290245903,"['ng_recipient_00667_0', 'ng_recipient_00667_1', 'ng_recipient_00667_2', 'ng_recipient_00667_3', 'ng_recipient_00667_4']"
ng_acct_00668,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,3540.0,20,device_00668_primary,device_00668_family,sim_00668_primary,False,2,3707.5759086489384,157.38806917953863,2.6820061019513686,"['ng_recipient_00668_0', 'ng_recipient_00668_1', 'ng_recipient_00668_2', 'ng_recipient_00668_3', 'ng_recipient_00668_4']"
ng_acct_00669,Kano,12.0022,8.592,197.210.8.0/24,app,5580.0,11,device_00669_primary,device_00669_family,sim_00669_primary_verified,False,3,4968.788749584267,208.9262485609034,2.5072154112482057,"['ng_recipient_00669_0', 'ng_recipient_00669_1', 'ng_recipient_00669_2', 'ng_recipient_00669_3', 'ng_recipient_00669_4']"
ng_acct_00670,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2550.0,14,device_00670_primary,device_00670_family,sim_00670_primary,True,3,3920.1532692602277,201.9116902957247,3.2741339264266194,"['ng_recipient_00670_0', 'ng_recipient_00670_1', 'ng_recipient_00670_2', 'ng_recipient_00670_3', 'ng_recipient_00670_4']"
ng_acct_00671,Ibadan,7.3775,3.947,102.89.6.0/24,app,12180.0,12,device_00671_primary,device_00671_family,sim_00671_primary,True,3,3985.5834310781024,191.49006787436022,1.5749072340314498,"['ng_recipient_00671_0', 'ng_recipient_00671_1', 'ng_recipient_00671_2', 'ng_recipient_00671_3', 'ng_recipient_00671_4']"
ng_acct_00672,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,9160.0,9,device_00672_primary,device_00672_family,sim_00672_primary,True,4,3466.8413594833887,235.89816961333628,2.5150420218823366,"['ng_recipient_00672_0', 'ng_recipient_00672_1', 'ng_recipient_00672_2', 'ng_recipient_00672_3', 'ng_recipient_00672_4']"
ng_acct_00673,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,1290.0,12,device_00673_primary,device_00673_family,sim_00673_primary,True,2,4010.0476198672186,258.5264334384829,2.0320606828612275,"['ng_recipient_00673_0', 'ng_recipient_00673_1', 'ng_recipient_00673_2', 'ng_recipient_00673_3', 'ng_recipient_00673_4']"
ng_acct_00674,Abuja,9.0765,7.3986,105.112.24.0/24,app,1500.0,19,device_00674_primary,device_00674_family,sim_00674_primary,True,3,3580.3305754464027,146.36744718994754,2.4641844932703068,"['ng_recipient_00674_0', 'ng_recipient_00674_1', 'ng_recipient_00674_2', 'ng_recipient_00674_3', 'ng_recipient_00674_4']"
ng_acct_00675,Kano,12.0022,8.592,197.210.8.0/24,ussd,3180.0,16,device_00675_primary,device_00675_family,sim_00675_primary,True,3,3768.5277640195177,205.7984138453534,2.0242300158140303,"['ng_recipient_00675_0', 'ng_recipient_00675_1', 'ng_recipient_00675_2', 'ng_recipient_00675_3', 'ng_recipient_00675_4']"
ng_acct_00676,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,2960.0,21,device_00676_primary,device_00676_family,sim_00676_primary,False,2,2478.373591814966,198.46062706976295,2.129670743782751,"['ng_recipient_00676_0', 'ng_recipient_00676_1', 'ng_recipient_00676_2', 'ng_recipient_00676_3', 'ng_recipient_00676_4']"
ng_acct_00677,Ibadan,7.3775,3.947,102.89.6.0/24,app,6770.0,10,device_00677_primary,device_00677_family,sim_00677_primary,True,3,3973.7006821552804,233.8403072782931,2.751667475279578,"['ng_recipient_00677_0', 'ng_recipient_00677_1', 'ng_recipient_00677_2', 'ng_recipient_00677_3', 'ng_recipient_00677_4']"
ng_acct_00678,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,2420.0,18,device_00678_primary,device_00678_family,sim_00678_primary,False,3,4249.519289943619,179.1449244753107,1.8172465048536013,"['ng_recipient_00678_0', 'ng_recipient_00678_1', 'ng_recipient_00678_2', 'ng_recipient_00678_3', 'ng_recipient_00678_4']"
ng_acct_00679,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,8090.0,12,device_00679_primary,device_00679_family,sim_00679_primary,False,2,2770.2812055483955,208.26397138469824,2.46827867566721,"['ng_recipient_00679_0', 'ng_recipient_00679_1', 'ng_recipient_00679_2', 'ng_recipient_00679_3', 'ng_recipient_00679_4']"
ng_acct_00680,Abuja,9.0765,7.3986,105.112.24.0/24,app,5250.0,18,device_00680_primary,device_00680_family,sim_00680_primary_verified,False,4,3011.6630692677863,256.5486261471433,2.515519251936801,"['ng_recipient_00680_0', 'ng_recipient_00680_1', 'ng_recipient_00680_2', 'ng_recipient_00680_3', 'ng_recipient_00680_4']"
ng_acct_00681,Kano,12.0022,8.592,197.210.8.0/24,app,5560.0,6,device_00681_primary,device_00681_family,sim_00681_primary,True,3,4123.712226159284,249.49099882155733,3.0720933753645427,"['ng_recipient_00681_0', 'ng_recipient_00681_1', 'ng_recipient_00681_2', 'ng_recipient_00681_3', 'ng_recipient_00681_4']"
ng_acct_00682,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,5010.0,18,device_00682_primary,device_00682_family,sim_00682_primary_verified,False,3,3496.097121106055,169.61015605572354,2.8150739862034433,"['ng_recipient_00682_0', 'ng_recipient_00682_1', 'ng_recipient_00682_2', 'ng_recipient_00682_3', 'ng_recipient_00682_4']"
ng_acct_00683,Ibadan,7.3775,3.947,102.89.6.0/24,app,6740.0,7,device_00683_primary,device_00683_family,sim_00683_primary_verified,False,3,3864.903708007833,144.70107561281947,3.1716256309904947,"['ng_recipient_00683_0', 'ng_recipient_00683_1', 'ng_recipient_00683_2', 'ng_recipient_00683_3', 'ng_recipient_00683_4']"
ng_acct_00684,Enugu,6.4584,7.5464,197.211.40.0/24,app,5570.0,14,device_00684_primary,device_00684_family,sim_00684_primary,False,2,4199.189049761903,171.11684050831596,1.8466460112288376,"['ng_recipient_00684_0', 'ng_recipient_00684_1', 'ng_recipient_00684_2', 'ng_recipient_00684_3', 'ng_recipient_00684_4']"
ng_acct_00685,Lagos,6.5244,3.3792,102.88.10.0/24,app,4030.0,20,device_00685_primary,device_00685_family,sim_00685_primary_verified,False,4,3223.280975758218,225.40745528173517,2.235670896472374,"['ng_recipient_00685_0', 'ng_recipient_00685_1', 'ng_recipient_00685_2', 'ng_recipient_00685_3', 'ng_recipient_00685_4']"
ng_acct_00686,Abuja,9.0765,7.3986,105.112.24.0/24,agent,4990.0,21,device_00686_primary,device_00686_family,sim_00686_primary,True,3,2756.7739106259282,172.43228383236664,2.198069941468019,"['ng_recipient_00686_0', 'ng_recipient_00686_1', 'ng_recipient_00686_2', 'ng_recipient_00686_3', 'ng_recipient_00686_4']"
ng_acct_00687,Kano,12.0022,8.592,197.210.8.0/24,app,1370.0,17,device_00687_primary,device_00687_family,sim_00687_primary,True,3,4455.346518992095,170.30726280895848,1.9367596008085675,"['ng_recipient_00687_0', 'ng_recipient_00687_1', 'ng_recipient_00687_2', 'ng_recipient_00687_3', 'ng_recipient_00687_4']"
ng_acct_00688,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,5080.0,12,device_00688_primary,device_00688_family,sim_00688_primary,False,3,4695.001916687803,183.30350309396886,3.3641119510714494,"['ng_recipient_00688_0', 'ng_recipient_00688_1', 'ng_recipient_00688_2', 'ng_recipient_00688_3', 'ng_recipient_00688_4']"
ng_acct_00689,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,1690.0,20,device_00689_primary,device_00689_family,sim_00689_primary,False,3,3499.705864442401,251.817560601943,1.8140434307710152,"['ng_recipient_00689_0', 'ng_recipient_00689_1', 'ng_recipient_00689_2', 'ng_recipient_00689_3', 'ng_recipient_00689_4']"
ng_acct_00690,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,2410.0,12,device_00690_primary,device_00690_family,sim_00690_primary,False,3,3229.786519959465,136.0098686853787,1.924920457534531,"['ng_recipient_00690_0', 'ng_recipient_00690_1', 'ng_recipient_00690_2', 'ng_recipient_00690_3', 'ng_recipient_00690_4']"
ng_acct_00691,Lagos,6.5244,3.3792,102.88.10.0/24,app,6960.0,16,device_00691_primary,device_00691_family,sim_00691_primary_verified,True,3,4514.607749892305,154.692895150379,2.91665137119076,"['ng_recipient_00691_0', 'ng_recipient_00691_1', 'ng_recipient_00691_2', 'ng_recipient_00691_3', 'ng_recipient_00691_4']"
ng_acct_00692,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4610.0,13,device_00692_primary,device_00692_family,sim_00692_primary,False,2,3529.612687876803,229.8479758836045,2.0583347470151923,"['ng_recipient_00692_0', 'ng_recipient_00692_1', 'ng_recipient_00692_2', 'ng_recipient_00692_3', 'ng_recipient_00692_4']"
ng_acct_00693,Kano,12.0022,8.592,197.210.8.0/24,ussd,4160.0,12,device_00693_primary,device_00693_family,sim_00693_primary,False,4,3415.5098991197156,153.15770976398167,1.723707436664845,"['ng_recipient_00693_0', 'ng_recipient_00693_1', 'ng_recipient_00693_2', 'ng_recipient_00693_3', 'ng_recipient_00693_4']"
ng_acct_00694,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4140.0,7,device_00694_primary,device_00694_family,sim_00694_primary,True,3,3619.8327119663318,196.51885886745617,2.1116649740444893,"['ng_recipient_00694_0', 'ng_recipient_00694_1', 'ng_recipient_00694_2', 'ng_recipient_00694_3', 'ng_recipient_00694_4']"
ng_acct_00695,Ibadan,7.3775,3.947,102.89.6.0/24,app,5600.0,18,device_00695_primary,device_00695_family,sim_00695_primary,True,2,3669.6290443118523,172.61022187587614,1.8499313934937092,"['ng_recipient_00695_0', 'ng_recipient_00695_1', 'ng_recipient_00695_2', 'ng_recipient_00695_3', 'ng_recipient_00695_4']"
ng_acct_00696,Enugu,6.4584,7.5464,197.211.40.0/24,app,6050.0,10,device_00696_primary,device_00696_family,sim_00696_primary,False,3,4074.688161271444,236.16225140845788,2.532781790582636,"['ng_recipient_00696_0', 'ng_recipient_00696_1', 'ng_recipient_00696_2', 'ng_recipient_00696_3', 'ng_recipient_00696_4']"
ng_acct_00697,Lagos,6.5244,3.3792,102.88.10.0/24,app,6630.0,16,device_00697_primary,device_00697_family,sim_00697_primary_verified,False,3,3859.3473372677436,202.6542592530914,1.85026219865101,"['ng_recipient_00697_0', 'ng_recipient_00697_1', 'ng_recipient_00697_2', 'ng_recipient_00697_3', 'ng_recipient_00697_4']"
ng_acct_00698,Abuja,9.0765,7.3986,105.112.24.0/24,app,5540.0,21,device_00698_primary,device_00698_family,sim_00698_primary,False,4,2518.454423043204,274.2680689910109,2.6117831800737394,"['ng_recipient_00698_0', 'ng_recipient_00698_1', 'ng_recipient_00698_2', 'ng_recipient_00698_3', 'ng_recipient_00698_4']"
ng_acct_00699,Kano,12.0022,8.592,197.210.8.0/24,app,7950.0,14,device_00699_primary,device_00699_family,sim_00699_primary_verified,False,3,2674.8439793593316,120.08962815337301,3.161382928678412,"['ng_recipient_00699_0', 'ng_recipient_00699_1', 'ng_recipient_00699_2', 'ng_recipient_00699_3', 'ng_recipient_00699_4']"
ng_acct_00700,Port Harcourt,4.8156,7.0498,41.58.32.0/24,agent,5890.0,10,device_00700_primary,device_00700_family,sim_00700_primary,True,3,4391.951249150617,178.63128476285468,2.7078210472270725,"['ng_recipient_00700_0', 'ng_recipient_00700_1', 'ng_recipient_00700_2', 'ng_recipient_00700_3', 'ng_recipient_00700_4']"
ng_acct_00701,Ibadan,7.3775,3.947,102.89.6.0/24,app,4440.0,11,device_00701_primary,device_00701_family,sim_00701_primary,True,3,4977.085681795414,102.72675656142849,3.019775809324361,"['ng_recipient_00701_0', 'ng_recipient_00701_1', 'ng_recipient_00701_2', 'ng_recipient_00701_3', 'ng_recipient_00701_4']"
ng_acct_00702,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,8180.0,21,device_00702_primary,device_00702_family,sim_00702_primary,False,3,3391.336206649081,183.1084440476513,2.8660615354962005,"['ng_recipient_00702_0', 'ng_recipient_00702_1', 'ng_recipient_00702_2', 'ng_recipient_00702_3', 'ng_recipient_00702_4']"
ng_acct_00703,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,5010.0,17,device_00703_primary,device_00703_family,sim_00703_primary_verified,True,3,3939.5376868972708,218.41081697456863,2.830384177016935,"['ng_recipient_00703_0', 'ng_recipient_00703_1', 'ng_recipient_00703_2', 'ng_recipient_00703_3', 'ng_recipient_00703_4']"
ng_acct_00704,Abuja,9.0765,7.3986,105.112.24.0/24,app,4460.0,17,device_00704_primary,device_00704_family,sim_00704_primary,True,3,4053.1266043297787,160.0320512021504,2.317780106096839,"['ng_recipient_00704_0', 'ng_recipient_00704_1', 'ng_recipient_00704_2', 'ng_recipient_00704_3', 'ng_recipient_00704_4']"
ng_acct_00705,Kano,12.0022,8.592,197.210.8.0/24,app,4450.0,19,device_00705_primary,device_00705_family,sim_00705_primary_verified,False,3,4105.921383436213,200.01726728599922,1.7029000090961377,"['ng_recipient_00705_0', 'ng_recipient_00705_1', 'ng_recipient_00705_2', 'ng_recipient_00705_3', 'ng_recipient_00705_4']"
ng_acct_00706,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,6120.0,11,device_00706_primary,device_00706_family,sim_00706_primary,False,3,3260.027409856176,189.11756202557703,1.8078044242463456,"['ng_recipient_00706_0', 'ng_recipient_00706_1', 'ng_recipient_00706_2', 'ng_recipient_00706_3', 'ng_recipient_00706_4']"
ng_acct_00707,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,2030.0,16,device_00707_primary,device_00707_family,sim_00707_primary,False,3,3550.866783193896,247.37768974094976,1.7155372733448326,"['ng_recipient_00707_0', 'ng_recipient_00707_1', 'ng_recipient_00707_2', 'ng_recipient_00707_3', 'ng_recipient_00707_4']"
ng_acct_00708,Enugu,6.4584,7.5464,197.211.40.0/24,app,2090.0,19,device_00708_primary,device_00708_family,sim_00708_primary,False,3,5046.912729152333,222.57665185942875,2.5643428070800165,"['ng_recipient_00708_0', 'ng_recipient_00708_1', 'ng_recipient_00708_2', 'ng_recipient_00708_3', 'ng_recipient_00708_4']"
ng_acct_00709,Lagos,6.5244,3.3792,102.88.10.0/24,app,1910.0,9,device_00709_primary,device_00709_family,sim_00709_primary,True,2,3550.154813888811,250.0481593743413,1.9361834841528391,"['ng_recipient_00709_0', 'ng_recipient_00709_1', 'ng_recipient_00709_2', 'ng_recipient_00709_3', 'ng_recipient_00709_4']"
ng_acct_00710,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4550.0,10,device_00710_primary,device_00710_family,sim_00710_primary,False,3,4079.8928356785477,194.964933887848,2.037177846602805,"['ng_recipient_00710_0', 'ng_recipient_00710_1', 'ng_recipient_00710_2', 'ng_recipient_00710_3', 'ng_recipient_00710_4']"
ng_acct_00711,Kano,12.0022,8.592,197.210.8.0/24,agent,5190.0,19,device_00711_primary,device_00711_family,sim_00711_primary,True,4,3440.3523936923198,200.96861535692562,2.071660217644931,"['ng_recipient_00711_0', 'ng_recipient_00711_1', 'ng_recipient_00711_2', 'ng_recipient_00711_3', 'ng_recipient_00711_4']"
ng_acct_00712,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,11840.0,11,device_00712_primary,device_00712_family,sim_00712_primary,False,4,3355.684370850597,231.0131065908807,3.2823524828301482,"['ng_recipient_00712_0', 'ng_recipient_00712_1', 'ng_recipient_00712_2', 'ng_recipient_00712_3', 'ng_recipient_00712_4']"
ng_acct_00713,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,17780.0,7,device_00713_primary,device_00713_family,sim_00713_primary,False,4,3060.2296606958253,198.92248216265446,1.976690136952103,"['ng_recipient_00713_0', 'ng_recipient_00713_1', 'ng_recipient_00713_2', 'ng_recipient_00713_3', 'ng_recipient_00713_4']"
ng_acct_00714,Enugu,6.4584,7.5464,197.211.40.0/24,app,1580.0,17,device_00714_primary,device_00714_family,sim_00714_primary,False,3,3990.5246061368716,186.8568676232846,2.9277865736481825,"['ng_recipient_00714_0', 'ng_recipient_00714_1', 'ng_recipient_00714_2', 'ng_recipient_00714_3', 'ng_recipient_00714_4']"
ng_acct_00715,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,1420.0,7,device_00715_primary,device_00715_family,sim_00715_primary_verified,False,2,3618.8524309359404,193.3728644092221,2.288196194612975,"['ng_recipient_00715_0', 'ng_recipient_00715_1', 'ng_recipient_00715_2', 'ng_recipient_00715_3', 'ng_recipient_00715_4']"
ng_acct_00716,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4910.0,7,device_00716_primary,device_00716_family,sim_00716_primary,True,3,2627.7957643107966,214.27518528449784,1.7145978572433411,"['ng_recipient_00716_0', 'ng_recipient_00716_1', 'ng_recipient_00716_2', 'ng_recipient_00716_3', 'ng_recipient_00716_4']"
ng_acct_00717,Kano,12.0022,8.592,197.210.8.0/24,ussd,3680.0,20,device_00717_primary,device_00717_family,sim_00717_primary,False,4,2872.0023374186585,185.35511218070522,2.9238632078973206,"['ng_recipient_00717_0', 'ng_recipient_00717_1', 'ng_recipient_00717_2', 'ng_recipient_00717_3', 'ng_recipient_00717_4']"
ng_acct_00718,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4290.0,21,device_00718_primary,device_00718_family,sim_00718_primary,False,3,2812.6319526896414,201.5113947423913,3.731063763840755,"['ng_recipient_00718_0', 'ng_recipient_00718_1', 'ng_recipient_00718_2', 'ng_recipient_00718_3', 'ng_recipient_00718_4']"
ng_acct_00719,Ibadan,7.3775,3.947,102.89.6.0/24,app,2850.0,9,device_00719_primary,device_00719_family,sim_00719_primary,False,3,3579.0538027215393,158.16236595330219,2.871389544398649,"['ng_recipient_00719_0', 'ng_recipient_00719_1', 'ng_recipient_00719_2', 'ng_recipient_00719_3', 'ng_recipient_00719_4']"
ng_acct_00720,Enugu,6.4584,7.5464,197.211.40.0/24,agent,4400.0,20,device_00720_primary,device_00720_family,sim_00720_primary,False,2,3533.076035340513,162.46002610303017,3.052121085513178,"['ng_recipient_00720_0', 'ng_recipient_00720_1', 'ng_recipient_00720_2', 'ng_recipient_00720_3', 'ng_recipient_00720_4']"
ng_acct_00721,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3800.0,16,device_00721_primary,device_00721_family,sim_00721_primary,False,3,3749.4714458863214,248.19514627848207,2.4914504364201977,"['ng_recipient_00721_0', 'ng_recipient_00721_1', 'ng_recipient_00721_2', 'ng_recipient_00721_3', 'ng_recipient_00721_4']"
